Size Level.sav: 47488751 bytes
Now checking the data...
Now counting pals...
Now populating the information...
Inactive Guild: Unnamed Guild | Guild ID: e1e17eca-4260-9ba2-6360-8c9fd0b651dc | Reason: No players found.
Player: funchow | UID: 4b627f24-0000-0000-0000-000000000000 | Level: 6 | Caught: 9 | Owned: 8 | Encounters: 7 | Uniques: 7 | Last Online: 2024-08-23 17:36:36 (31d:12h:9m:43s ago)

Guild: Unnamed Guild | Guild Leader: JxP | Guild ID: a37425e3-4912-ec1e-e275-c39a1ffc77de
Base Locations: 0
Guild Players: 1
Player: JxP | UID: 0060215d-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-18 06:58:56 (36d:22h:47m:23s ago)

Guild: Unnamed Guild | Guild Leader: Jac | Guild ID: a7bdc7cf-406b-2632-bd79-898d048cae32
Base Locations: 0
Guild Players: 1
Player: Jac | UID: f2e74fdc-0000-0000-0000-000000000000 | Level: 6 | Caught: 2 | Owned: 3 | Encounters: 3 | Uniques: 2 | Last Online: 2024-08-20 17:28:05 (34d:12h:18m:14s ago)

Guild: Unnamed Guild | Guild Leader: yoiyami0 | Guild ID: c43100cb-4503-f13f-84db-7faf9eb7963a
Base Locations: 0
Guild Players: 1
Player: yoiyami0 | UID: 535f44d6-0000-0000-0000-000000000000 | Level: 31 | Caught: 227 | Owned: 186 | Encounters: 92 | Uniques: 92 | Last Online: 2024-08-31 15:53:01 (23d:13h:53m:18s ago)

Guild: Unnamed Guild | Guild Leader: borgar | Guild ID: 54cff281-4edd-81c8-f565-4aa7fcd0117c
Base Locations: 1
Base 1: -239, 0
Guild Players: 1
Player: borgar | UID: fa08f058-0000-0000-0000-000000000000 | Level: 16 | Caught: 41 | Owned: 37 | Encounters: 27 | Uniques: 27 | Last Online: 2024-09-12 23:06:55 (11d:6h:39m:24s ago)

Guild: Unnamed Guild | Guild Leader: Hash | Guild ID: 0d502ba2-4637-d589-5f30-30b94ef16dc0
Base Locations: 0
Guild Players: 1
Player: Hash | UID: 66aa974c-0000-0000-0000-000000000000 | Level: 3 | Caught: 1 | Owned: 1 | Encounters: 1 | Uniques: 1 | Last Online: 2024-08-15 06:58:21 (39d:22h:47m:58s ago)

Guild: Unnamed Guild | Guild Leader: malshaaa | Guild ID: 97faff6a-4b67-41e2-871a-568ca1173ed8
Base Locations: 0
Guild Players: 1
Player: malshaaa | UID: 73119098-0000-0000-0000-000000000000 | Level: 19 | Caught: 76 | Owned: 52 | Encounters: 39 | Uniques: 39 | Last Online: 2024-08-20 10:51:02 (34d:18h:55m:17s ago)

Guild: Unnamed Guild | Guild Leader: Schuyler | Guild ID: f287c9dc-4e36-23ca-68fc-56abf5463159
Base Locations: 0
Guild Players: 1
Player: Schuyler | UID: dc937c41-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-15 09:12:59 (39d:20h:33m:20s ago)

Guild: Unnamed Guild | Guild Leader: afkimblind | Guild ID: 3d84b20a-4a31-079c-552d-e1a7bf3383b5
Base Locations: 0
Guild Players: 2
Player: afkimblind | UID: e001cc85-0000-0000-0000-000000000000 | Level: 7 | Caught: 17 | Owned: 14 | Encounters: 9 | Uniques: 9 | Last Online: 2024-08-15 01:25:00 (40d:4h:21m:19s ago)
Player: Faye | UID: 8ac02f3b-0000-0000-0000-000000000000 | Level: 5 | Caught: 7 | Owned: 7 | Encounters: 6 | Uniques: 6 | Last Online: 2024-08-15 01:24:57 (40d:4h:21m:22s ago)

Guild: Unnamed Guild | Guild Leader: AceHydras | Guild ID: 65de86d0-4611-58c2-c6a1-a1bb852de85e
Base Locations: 0
Guild Players: 1
Player: AceHydras | UID: ac80697a-0000-0000-0000-000000000000 | Level: 12 | Caught: 36 | Owned: 27 | Encounters: 19 | Uniques: 19 | Last Online: 2024-08-15 18:12:57 (39d:11h:33m:22s ago)

Guild: Unnamed Guild | Guild Leader: Nami | Guild ID: 82107ad3-4fa8-c7d5-9772-47b722cf49c3
Base Locations: 0
Guild Players: 1
Player: Nami | UID: 573aef33-0000-0000-0000-000000000000 | Level: 3 | Caught: 1 | Owned: 1 | Encounters: 1 | Uniques: 1 | Last Online: 2024-08-14 20:57:35 (40d:8h:48m:44s ago)

Guild: Unnamed Guild | Guild Leader: 吃柠檬的酱酱 | Guild ID: 78df0a92-4ecb-3043-0f39-3db2f68d1c25
Base Locations: 0
Guild Players: 1
Player: 吃柠檬的酱酱 | UID: 4eaad112-0000-0000-0000-000000000000 | Level: 3 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-15 10:11:12 (39d:19h:35m:7s ago)

Guild: Unnamed Guild | Guild Leader: 李翔丫 | Guild ID: f2b5e82f-4cc9-8f4b-ec09-8a9f65238b5a
Base Locations: 0
Guild Players: 1
Player: 李翔丫 | UID: cbd70c0f-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-15 05:11:32 (40d:34m:47s ago)

Guild: Unnamed Guild | Guild Leader: Zenako Kiriota | Guild ID: 873c525f-40d3-83a3-fd19-f0bd1872acf1
Base Locations: 0
Guild Players: 1
Player: Zenako Kiriota | UID: 901e0108-0000-0000-0000-000000000000 | Level: 4 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-15 13:22:49 (39d:16h:23m:30s ago)

Guild: Unnamed Guild | Guild Leader: teehee | Guild ID: 2cedc2f3-4da5-aa3d-836e-8e98d1ccd1ec
Base Locations: 0
Guild Players: 1
Player: teehee | UID: da578052-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-15 17:29:55 (39d:12h:16m:24s ago)

Guild: Unnamed Guild | Guild Leader: . | Guild ID: cde56c1e-480d-d5d9-192d-23a79e0275a0
Base Locations: 0
Guild Players: 1
Player: . | UID: 44d968b4-0000-0000-0000-000000000000 | Level: 3 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-15 18:15:28 (39d:11h:30m:51s ago)

Guild: Unnamed Guild | Guild Leader: ArgTan | Guild ID: f2e4ddd4-4a66-7100-a7d6-05a01c3bbe47
Base Locations: 0
Guild Players: 1
Player: ArgTan | UID: 7b3727a8-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-16 01:01:17 (39d:4h:45m:2s ago)

Guild: Unnamed Guild | Guild Leader: Morgan | Guild ID: dc694ed1-4155-8d16-dfaa-c0bd9f0d20c8
Base Locations: 0
Guild Players: 1
Player: Morgan | UID: 6606417f-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-16 09:04:25 (38d:20h:41m:54s ago)

Guild: Unnamed Guild | Guild Leader: MaraSovsSavouryAss | Guild ID: da587641-434c-30a7-c8b2-6e8210bef2c5
Base Locations: 0
Guild Players: 1
Player: MaraSovsSavouryAss | UID: 3fa03ad1-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-16 02:03:49 (39d:3h:42m:30s ago)

Guild: Unnamed Guild | Guild Leader: Gorderu Lauft | Guild ID: 59237894-453e-a634-ebca-53a29041d198
Base Locations: 0
Guild Players: 1
Player: Gorderu Lauft | UID: ca4fed1a-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-08 23:20:51 (15d:6h:25m:28s ago)

Guild: Unnamed Guild | Guild Leader: oZ | Guild ID: cea3c517-431c-1598-47e0-d486ef6ae277
Base Locations: 0
Guild Players: 1
Player: oZ | UID: d17277f3-0000-0000-0000-000000000000 | Level: 5 | Caught: 6 | Owned: 6 | Encounters: 3 | Uniques: 3 | Last Online: 2024-08-16 07:17:09 (38d:22h:29m:10s ago)

Guild: Unnamed Guild | Guild Leader: Speedz | Guild ID: 4f912fb9-4aed-d2a5-18eb-0bb08feaed58
Base Locations: 0
Guild Players: 1
Player: Speedz | UID: 8737b377-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-16 01:38:33 (39d:4h:7m:46s ago)

Guild: Unnamed Guild | Guild Leader: Bertil | Guild ID: 5779d0ae-4fd2-99cd-0c52-03b0109e6f8e
Base Locations: 0
Guild Players: 1
Player: Bertil | UID: b7e1aec5-0000-0000-0000-000000000000 | Level: 4 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-19 07:49:06 (35d:21h:57m:13s ago)

Guild: Unnamed Guild | Guild Leader: uknowndepth | Guild ID: 7a879799-46d5-6e1b-5e66-c4a5e8bd3931
Base Locations: 0
Guild Players: 1
Player: uknowndepth | UID: 1cb560a5-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-16 08:23:04 (38d:21h:23m:15s ago)

Guild: Unnamed Guild | Guild Leader: Humalien | Guild ID: 320b4735-4939-570c-01fc-ddabf878e23f
Base Locations: 0
Guild Players: 1
Player: Humalien | UID: f982e40f-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-16 10:38:46 (38d:19h:7m:33s ago)

Guild: Unnamed Guild | Guild Leader: Mintymush | Guild ID: a5079c92-4cff-53b3-f6e8-7296d9d27865
Base Locations: 0
Guild Players: 1
Player: Mintymush | UID: dd0f7dc9-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-16 09:16:11 (38d:20h:30m:8s ago)

Guild: Unnamed Guild | Guild Leader: rzz | Guild ID: d634b07c-40d3-10c4-7b2b-9bb6652688bb
Base Locations: 0
Guild Players: 1
Player: rzz | UID: 24bb95d8-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-16 15:30:49 (38d:14h:15m:30s ago)

Guild: Unnamed Guild | Guild Leader: s1nkl3 | Guild ID: 1b91b411-440c-82f0-2306-8880cf27cc8b
Base Locations: 0
Guild Players: 1
Player: s1nkl3 | UID: 3d4bb6a9-0000-0000-0000-000000000000 | Level: 4 | Caught: 1 | Owned: 0 | Encounters: 1 | Uniques: 1 | Last Online: 2024-08-17 08:36:55 (37d:21h:9m:24s ago)

Guild: Unnamed Guild | Guild Leader: TideCloud | Guild ID: a242646b-4ec9-4f0d-8d90-c58815486910
Base Locations: 0
Guild Players: 1
Player: TideCloud | UID: 3c409761-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-17 07:33:11 (37d:22h:13m:8s ago)

Guild: Unnamed Guild | Guild Leader: Murky | Guild ID: 069e8ad6-4084-9e93-9b28-bda058388ddc
Base Locations: 0
Guild Players: 1
Player: Murky | UID: e6f68325-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-17 11:13:10 (37d:18h:33m:9s ago)

Guild: Unnamed Guild | Guild Leader: vid___ | Guild ID: 7d9f2c31-48b1-3b48-0023-269ab039105c
Base Locations: 0
Guild Players: 1
Player: vid___ | UID: 2edc2101-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-17 03:56:51 (38d:1h:49m:28s ago)

Guild: Unnamed Guild | Guild Leader: Psyachyi | Guild ID: fb886f0a-4e13-3abf-b65c-93b3b72b9d3c
Base Locations: 0
Guild Players: 1
Player: Psyachyi | UID: 2afda863-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-17 16:24:33 (37d:13h:21m:46s ago)

Guild: Unnamed Guild | Guild Leader: Shemy | Guild ID: 6a2c4f55-4113-5657-ee3c-3daa9eabca12
Base Locations: 0
Guild Players: 1
Player: Shemy | UID: a0ee6898-0000-0000-0000-000000000000 | Level: 41 | Caught: 517 | Owned: 479 | Encounters: 119 | Uniques: 119 | Last Online: 2024-09-06 03:25:48 (18d:2h:20m:31s ago)

Guild: Unnamed Guild | Guild Leader: trashpanda | Guild ID: 05af0901-4fda-866a-880b-da8a8c9526c3
Base Locations: 0
Guild Players: 1
Player: trashpanda | UID: c532daa2-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-17 10:22:43 (37d:19h:23m:36s ago)

Guild: Unnamed Guild | Guild Leader: sinron | Guild ID: d7e14cf6-4e7d-41bd-a00d-21a971098541
Base Locations: 0
Guild Players: 1
Player: sinron | UID: a03d305b-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-17 16:51:07 (37d:12h:55m:12s ago)

Guild: Unnamed Guild | Guild Leader: Jonny Law | Guild ID: ef94a78b-4c1f-3939-c2f5-09930db9cad8
Base Locations: 0
Guild Players: 1
Player: Jonny Law | UID: 49eb77fd-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-18 14:59:39 (36d:14h:46m:40s ago)

Guild: Unnamed Guild | Guild Leader: spamton | Guild ID: bdc9374c-422e-7888-9d89-968fdc68b37c
Base Locations: 0
Guild Players: 1
Player: spamton | UID: 507cb086-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-17 20:26:54 (37d:9h:19m:26s ago)

Guild: Unnamed Guild | Guild Leader: Bering | Guild ID: 81f8557f-4079-c96e-b3f6-9682ceb6d75f
Base Locations: 0
Guild Players: 1
Player: Bering | UID: 41bcd37a-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-18 06:47:42 (36d:22h:58m:37s ago)

Guild: Unnamed Guild | Guild Leader: I love Jason | Guild ID: 19d6979b-46b3-64e5-3b55-f5aa3494748d
Base Locations: 0
Guild Players: 1
Player: I love Jason | UID: 667bbc2d-0000-0000-0000-000000000000 | Level: 3 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-18 14:40:59 (36d:15h:5m:20s ago)

Guild: Unnamed Guild | Guild Leader: Barbarrose | Guild ID: a49da6ea-463e-fa5b-c034-44bbeb171624
Base Locations: 0
Guild Players: 1
Player: Barbarrose | UID: e1d87177-0000-0000-0000-000000000000 | Level: 4 | Caught: 1 | Owned: 1 | Encounters: 1 | Uniques: 1 | Last Online: 2024-08-18 11:29:12 (36d:18h:17m:7s ago)

Guild: Unnamed Guild | Guild Leader: banjo | Guild ID: eabfc55b-4598-91f2-9756-9eb9d459506d
Base Locations: 0
Guild Players: 1
Player: banjo | UID: 9fdd56cc-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-18 15:47:01 (36d:13h:59m:18s ago)

Guild: Unnamed Guild | Guild Leader: RonxaS | Guild ID: 38f88785-43a4-18f9-02db-459e3640ee0a
Base Locations: 0
Guild Players: 1
Player: RonxaS | UID: 016a880e-0000-0000-0000-000000000000 | Level: 3 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-18 11:28:55 (36d:18h:17m:24s ago)

Guild: Unnamed Guild | Guild Leader: Rikes | Guild ID: 5141de34-460e-54da-ef5b-9eae330febbe
Base Locations: 0
Guild Players: 1
Player: Rikes | UID: c4ae5ddb-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-18 10:51:12 (36d:18h:55m:7s ago)

Guild: Unnamed Guild | Guild Leader: exorhunter | Guild ID: 08df0400-4d40-fc51-9958-eb84f3c193be
Base Locations: 0
Guild Players: 1
Player: exorhunter | UID: 754bc5cc-0000-0000-0000-000000000000 | Level: 4 | Caught: 1 | Owned: 1 | Encounters: 1 | Uniques: 1 | Last Online: 2024-08-18 03:27:48 (37d:2h:18m:31s ago)

Guild: Unnamed Guild | Guild Leader: King | Guild ID: 173cc93a-4e4a-3b19-759a-a1a42f6449ac
Base Locations: 0
Guild Players: 1
Player: King | UID: 87c9cacc-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-18 01:53:18 (37d:3h:53m:1s ago)

Guild: Unnamed Guild | Guild Leader: Dilynn02 | Guild ID: b925ae64-46fb-f230-e786-c296f4ea3830
Base Locations: 0
Guild Players: 1
Player: Dilynn02 | UID: 192aac8e-0000-0000-0000-000000000000 | Level: 4 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-18 01:47:13 (37d:3h:59m:6s ago)

Guild: Unnamed Guild | Guild Leader: 문어들의 왕 | Guild ID: 85c49e65-41e6-fc06-8a66-5da7ad235394
Base Locations: 0
Guild Players: 1
Player: 문어들의 왕 | UID: 549137f2-0000-0000-0000-000000000000 | Level: 5 | Caught: 4 | Owned: 3 | Encounters: 4 | Uniques: 4 | Last Online: 2024-08-18 13:03:05 (36d:16h:43m:14s ago)

Guild: Unnamed Guild | Guild Leader: Preston136 | Guild ID: 426e0e91-4342-59fa-83f5-4486dce2aff4
Base Locations: 0
Guild Players: 1
Player: Preston136 | UID: 2e2df67f-0000-0000-0000-000000000000 | Level: 6 | Caught: 1 | Owned: 1 | Encounters: 1 | Uniques: 1 | Last Online: 2024-08-20 12:43:25 (34d:17h:2m:54s ago)

Guild: Unnamed Guild | Guild Leader: 挽歌 | Guild ID: 3f3184d2-4310-3261-2d58-c880a1d82e01
Base Locations: 0
Guild Players: 1
Player: 挽歌 | UID: 67b81a0e-0000-0000-0000-000000000000 | Level: 3 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-18 04:32:55 (37d:1h:13m:24s ago)

Guild: Unnamed Guild | Guild Leader: Finfin | Guild ID: f9696689-4d88-1cda-afe4-dbb671b454b0
Base Locations: 0
Guild Players: 1
Player: Finfin | UID: f5425c56-0000-0000-0000-000000000000 | Level: 3 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-18 08:43:48 (36d:21h:2m:32s ago)

Guild: Unnamed Guild | Guild Leader: RockNStone | Guild ID: a9bfaf63-4da4-b221-19ed-028e0fb6e9d7
Base Locations: 0
Guild Players: 1
Player: RockNStone | UID: ac309aef-0000-0000-0000-000000000000 | Level: 3 | Caught: 1 | Owned: 1 | Encounters: 1 | Uniques: 1 | Last Online: 2024-08-18 08:28:56 (36d:21h:17m:23s ago)

Guild: Unnamed Guild | Guild Leader: Canuckaduck | Guild ID: 9ee4ebd5-4482-e565-5596-6e8a1791e4fb
Base Locations: 0
Guild Players: 1
Player: Canuckaduck | UID: 12578318-0000-0000-0000-000000000000 | Level: 4 | Caught: 1 | Owned: 1 | Encounters: 1 | Uniques: 1 | Last Online: 2024-08-18 13:08:55 (36d:16h:37m:24s ago)

Guild: Unnamed Guild | Guild Leader: GREG | Guild ID: add5aab4-4802-8ca9-3b56-9baca0f4460d
Base Locations: 0
Guild Players: 1
Player: GREG | UID: 7fe96e02-0000-0000-0000-000000000000 | Level: 6 | Caught: 5 | Owned: 3 | Encounters: 5 | Uniques: 5 | Last Online: 2024-08-18 14:45:02 (36d:15h:1m:17s ago)

Guild: Unnamed Guild | Guild Leader: ram pandu | Guild ID: d997a99b-46ea-7bb7-3590-78931e938c4c
Base Locations: 0
Guild Players: 1
Player: ram pandu | UID: a1c23f9d-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-18 11:21:04 (36d:18h:25m:15s ago)

Guild: Unnamed Guild | Guild Leader: zZzeddyzZz™ | Guild ID: 96851f10-4d26-5a44-c937-4286b4db1a34
Base Locations: 0
Guild Players: 1
Player: zZzeddyzZz™ | UID: 11d9a426-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-09-08 18:01:39 (15d:11h:44m:40s ago)

Guild: Unnamed Guild | Guild Leader: PapaLucky3gg | Guild ID: 4b8b3dd5-4c2f-b9c4-449c-089a1d328ae6
Base Locations: 0
Guild Players: 1
Player: PapaLucky3gg | UID: 7b844c05-0000-0000-0000-000000000000 | Level: 2 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-18 08:05:38 (36d:21h:40m:41s ago)

Guild: Unnamed Guild | Guild Leader: I love Jisun | Guild ID: 24eebecc-4e1d-63e6-b469-72b4cfefe2ee
Base Locations: 0
Guild Players: 1
Player: I love Jisun | UID: 8692a081-0000-0000-0000-000000000000 | Level: 3 | Caught: 1 | Owned: 1 | Encounters: 1 | Uniques: 1 | Last Online: 2024-08-18 14:41:45 (36d:15h:4m:34s ago)

Guild: Unnamed Guild | Guild Leader: Rocky | Guild ID: a02a548d-432a-60c1-5e10-4281648413a7
Base Locations: 3
Base 1: -18, -362
Base 2: 390, -290
Base 3: -572, 163
Guild Players: 1
Player: Rocky | UID: 2359c9cc-0000-0000-0000-000000000000 | Level: 47 | Caught: 541 | Owned: 425 | Encounters: 147 | Uniques: 147 | Last Online: 2024-09-23 11:50:56 (17h:55m:23s ago)

Guild: Unnamed Guild | Guild Leader: Shanks | Guild ID: af1bacaa-4ffc-a63c-08ba-06aa363f1d48
Base Locations: 0
Guild Players: 1
Player: Shanks | UID: fb98a6c6-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-18 17:12:04 (36d:12h:34m:15s ago)

Guild: Unnamed Guild | Guild Leader: Moklayfs | Guild ID: 343f4ef1-494a-5449-567d-5c96d21765be
Base Locations: 0
Guild Players: 1
Player: Moklayfs | UID: b8a7d86e-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-18 17:17:40 (36d:12h:28m:39s ago)

Guild: Unnamed Guild | Guild Leader: Wish | Guild ID: fe6c78c0-471a-adb1-5802-3187e00b74b4
Base Locations: 0
Guild Players: 1
Player: Wish | UID: fbdad2a4-0000-0000-0000-000000000000 | Level: 8 | Caught: 3 | Owned: 3 | Encounters: 1 | Uniques: 1 | Last Online: 2024-08-18 11:40:31 (36d:18h:5m:48s ago)

Guild: Unnamed Guild | Guild Leader: Espejo | Guild ID: 1715b050-440c-0184-62b9-c6874297561c
Base Locations: 0
Guild Players: 1
Player: Espejo | UID: 02a1e7b5-0000-0000-0000-000000000000 | Level: 4 | Caught: 1 | Owned: 1 | Encounters: 1 | Uniques: 1 | Last Online: 2024-08-18 11:29:20 (36d:18h:16m:59s ago)

Guild: Unnamed Guild | Guild Leader: Thot𝓣𝓱𝓸𝓽 𝓖𝓸𝓭 | Guild ID: 303b8f7c-419d-722f-8667-2aa6924e3632
Base Locations: 0
Guild Players: 1
Player: Thot𝓣𝓱𝓸𝓽 𝓖𝓸𝓭 | UID: 01479ab2-0000-0000-0000-000000000000 | Level: 4 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-19 08:40:16 (35d:21h:6m:3s ago)

Guild: Unnamed Guild | Guild Leader: PossumVibez | Guild ID: 7569b3c0-4526-7224-9ded-b3935735c521
Base Locations: 0
Guild Players: 1
Player: PossumVibez | UID: 552581f4-0000-0000-0000-000000000000 | Level: 5 | Caught: 2 | Owned: 2 | Encounters: 2 | Uniques: 2 | Last Online: 2024-08-19 00:48:16 (36d:4h:58m:3s ago)

Guild: Unnamed Guild | Guild Leader: Jacob2.0 | Guild ID: e9c7889f-4e2a-25ac-ffcf-1084a306efea
Base Locations: 0
Guild Players: 1
Player: Jacob2.0 | UID: 9b1d4f11-0000-0000-0000-000000000000 | Level: 4 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-18 20:19:41 (36d:9h:26m:38s ago)

Guild: Unnamed Guild | Guild Leader: bu77si | Guild ID: 5ccba593-4597-1a10-e9dd-38bd511bbb7d
Base Locations: 0
Guild Players: 1
Player: bu77si | UID: 37c83097-0000-0000-0000-000000000000 | Level: 24 | Caught: 158 | Owned: 133 | Encounters: 39 | Uniques: 39 | Last Online: 2024-08-30 15:06:10 (24d:14h:40m:9s ago)

Guild: Unnamed Guild | Guild Leader: Ravi | Guild ID: 431a8c81-4111-17d9-7a99-49974551c161
Base Locations: 0
Guild Players: 1
Player: Ravi | UID: 00e3591d-0000-0000-0000-000000000000 | Level: 0 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-19 06:48:57 (35d:22h:57m:22s ago)

Guild: Unnamed Guild | Guild Leader: FarbroPupp | Guild ID: 5af9226b-4afc-a1bd-50c2-9e8bec7a2c3e
Base Locations: 0
Guild Players: 1
Player: FarbroPupp | UID: b4f08ca8-0000-0000-0000-000000000000 | Level: 4 | Caught: 0 | Owned: 0 | Encounters: 0 | Uniques: 0 | Last Online: 2024-08-19 10:52:02 (35d:18h:54m:18s ago)

Guild: Unnamed Guild | Guild Leader: eRextion | Guild ID: 9408bfcd-469e-8c4d-58ca-8695c8735c14
